                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     30,                 2.0243,                 1.4167,                 1.5999,                0.26959,                0.18706,                0.13941,                0.04081,                 2.7293,                  2.849,                 2.2254,               0.009076,               0.009076,               0.009076
                     31,                 2.0215,                 1.4437,                 1.6278,                0.14262,                0.10706,                0.06041,                0.01849,                 2.9387,                 3.7425,                 2.4567,               0.009043,               0.009043,               0.009043
                     32,                 2.0713,                 1.4748,                 1.6177,                0.20409,                 0.1804,                0.10008,                0.03333,                 2.6706,                 3.1624,                 2.2626,                0.00901,                0.00901,                0.00901
                     33,                  2.174,                 1.5618,                 1.6857,                 0.3478,                0.20824,                0.18802,                0.06078,                 2.6067,                   2.66,                 2.2998,               0.008977,               0.008977,               0.008977
                     34,                 2.1238,                 1.4889,                  1.641,                0.39427,                0.24235,                0.22078,                0.06355,                  2.724,                 2.5503,                 2.2771,               0.008944,               0.008944,               0.008944
                     35,                 2.0718,                 1.4894,                 1.6475,                0.31133,                0.31646,                0.23831,                0.08287,                 2.3418,                 2.8044,                 2.1296,               0.008911,               0.008911,               0.008911
                     36,                  1.961,                 1.4384,                 1.5991,                0.43806,                0.32235,                0.31096,                0.10819,                 2.3378,                 2.1811,                 1.9622,               0.008878,               0.008878,               0.008878
                     37,                 1.9623,                 1.4229,                 1.5882,                0.37471,                0.24118,                0.22406,                0.07759,                 2.3178,                 2.8117,                  2.032,               0.008845,               0.008845,               0.008845
                     38,                 1.9195,                  1.387,                 1.5715,                0.39258,                0.28057,                 0.2426,                0.08905,                 2.3227,                 2.3365,                 1.9529,               0.008812,               0.008812,               0.008812
                     39,                 1.9244,                 1.3763,                 1.5638,                0.44389,                   0.42,                0.40225,                0.15654,                 2.2204,                 1.8831,                 1.8879,               0.008779,               0.008779,               0.008779
                     40,                 1.8658,                  1.329,                 1.5404,                0.50761,                0.47529,                0.44719,                 0.1803,                 2.1476,                 1.7764,                 1.8505,               0.008746,               0.008746,               0.008746
                     41,                 1.8686,                 1.3161,                 1.5242,                0.61092,                0.48952,                0.51521,                0.21954,                 2.0722,                 1.7495,                  1.766,               0.008713,               0.008713,               0.008713
                     42,                 1.8517,                 1.3149,                 1.5149,                0.64979,                0.55412,                0.61965,                 0.2866,                 1.8764,                 1.4865,                 1.6441,                0.00868,                0.00868,                0.00868
                     43,                 1.8325,                 1.3237,                 1.5292,                0.59703,                0.47647,                0.51503,                0.21791,                 2.0086,                 1.7868,                  1.708,               0.008647,               0.008647,               0.008647
                     44,                 1.8136,                 1.2958,                 1.5154,                 0.6466,                0.57765,                0.62324,                0.29173,                 1.8306,                 1.5184,                 1.6067,               0.008614,               0.008614,               0.008614
                     45,                   1.79,                 1.3062,                 1.4967,                0.58034,                0.51882,                0.54568,                0.23528,                 1.8926,                 1.6258,                 1.6209,               0.008581,               0.008581,               0.008581
                     46,                 1.7913,                 1.2778,                 1.4757,                0.61547,                0.54588,                0.57226,                0.26128,                 1.8495,                 1.5548,                 1.6263,               0.008548,               0.008548,               0.008548
                     47,                    1.8,                 1.2839,                 1.4875,                0.61109,                0.56941,                0.60735,                0.28439,                 1.8312,                 1.5019,                 1.6488,               0.008515,               0.008515,               0.008515
                     48,                 1.8135,                 1.2826,                 1.4948,                0.46903,                0.38118,                0.38947,                0.16875,                 2.0564,                 1.8921,                 1.8103,               0.008482,               0.008482,               0.008482
                     49,                 1.8123,                 1.2609,                 1.4942,                0.57701,                0.55529,                0.55244,                0.25159,                 1.9013,                 1.4772,                  1.648,               0.008449,               0.008449,               0.008449
                     50,                 1.7504,                 1.2406,                 1.4629,                0.48965,                0.43796,                0.42895,                0.18522,                 2.0272,                  1.862,                 1.7781,               0.008416,               0.008416,               0.008416
                     51,                 1.7631,                 1.2576,                 1.4712,                0.64851,                   0.56,                0.58119,                0.25978,                 1.9215,                 1.5507,                 1.6915,               0.008383,               0.008383,               0.008383
                     52,                  1.733,                 1.2308,                 1.4537,                0.63039,                   0.56,                0.58884,                0.25848,                  1.982,                  1.463,                  1.749,                0.00835,                0.00835,                0.00835
                     53,                 1.7163,                 1.2281,                  1.426,                0.61406,                0.55765,                0.59493,                0.26861,                 1.9121,                 1.4974,                 1.6795,               0.008317,               0.008317,               0.008317
                     54,                 1.7451,                 1.2293,                 1.4316,                0.64163,                0.56941,                 0.6019,                0.26521,                 1.8788,                 1.4967,                 1.6309,               0.008284,               0.008284,               0.008284
                     55,                 1.7245,                 1.2166,                 1.4363,                0.40869,                0.44706,                0.38811,                0.16949,                 2.0174,                 1.8687,                 1.7457,               0.008251,               0.008251,               0.008251
                     56,                  1.719,                 1.2524,                 1.4574,                0.46863,                   0.42,                 0.3899,                0.15849,                 2.1109,                 1.8909,                 1.7854,               0.008218,               0.008218,               0.008218
                     57,                 1.6931,                 1.2405,                 1.4355,                 0.5543,                0.51529,                0.47804,                0.20716,                 1.9458,                 1.6504,                 1.6859,               0.008185,               0.008185,               0.008185
                     58,                 1.6893,                 1.2225,                 1.4441,                0.63698,                    0.6,                0.63996,                0.29287,                 1.9064,                  1.361,                 1.6494,               0.008152,               0.008152,               0.008152
                     59,                 1.6908,                 1.1817,                 1.4308,                0.68516,                0.61701,                0.66829,                 0.3087,                 1.8892,                 1.3094,                 1.6424,               0.008119,               0.008119,               0.008119
                     60,                 1.6838,                 1.1749,                  1.407,                0.67351,                0.64118,                0.68372,                0.32935,                 1.7795,                 1.3089,                 1.5526,               0.008086,               0.008086,               0.008086
                     61,                 1.6799,                 1.1734,                 1.4105,                0.65628,                0.60824,                0.64088,                0.28547,                 1.9866,                 1.3425,                 1.7385,               0.008053,               0.008053,               0.008053
                     62,                 1.6798,                 1.1697,                 1.4288,                0.54768,                   0.46,                0.47427,                0.20517,                 2.0298,                 1.6642,                 1.7342,                0.00802,                0.00802,                0.00802
                     63,                 1.7119,                 1.2042,                 1.4361,                0.73582,                0.65412,                0.72013,                0.35032,                 1.7398,                 1.2382,                 1.5555,               0.007987,               0.007987,               0.007987
                     64,                 1.6764,                 1.1523,                 1.4247,                0.69637,                0.62588,                 0.6842,                0.33355,                 1.7678,                    1.3,                 1.5794,               0.007954,               0.007954,               0.007954
                     65,                 1.6956,                 1.1627,                 1.4353,                0.69554,                0.58588,                0.66264,                0.31367,                 1.8304,                 1.5189,                 1.6126,               0.007921,               0.007921,               0.007921
                     66,                 1.6522,                 1.1581,                 1.4028,                0.62014,                0.58824,                0.62659,                0.29686,                 1.8193,                 1.3794,                 1.6371,               0.007888,               0.007888,               0.007888
                     67,                  1.656,                 1.1894,                 1.4124,                 0.7349,                0.60353,                0.70869,                0.37659,                 1.6252,                 1.2946,                 1.4608,               0.007855,               0.007855,               0.007855
                     68,                 1.6461,                 1.1532,                 1.3938,                0.74169,                0.58941,                0.68803,                0.34443,                 1.7577,                 1.2959,                  1.523,               0.007822,               0.007822,               0.007822
                     69,                 1.6045,                 1.1382,                 1.3865,                0.74861,                0.58118,                0.69196,                 0.3575,                 1.7264,                 1.4955,                 1.5007,               0.007789,               0.007789,               0.007789
                     70,                  1.667,                 1.1415,                 1.3824,                0.60745,                0.53765,                0.55655,                0.24789,                 2.0487,                 1.4448,                 1.7162,               0.007756,               0.007756,               0.007756
                     71,                 1.6678,                   1.16,                 1.4054,                0.74602,                0.66349,                0.76325,                0.40896,                   1.62,                 1.1802,                 1.4572,               0.007723,               0.007723,               0.007723
                     72,                 1.6109,                 1.1171,                 1.3741,                0.74934,                0.66235,                0.74851,                0.39654,                 1.6182,                 1.2133,                  1.454,                0.00769,                0.00769,                0.00769
                     73,                 1.5858,                 1.1128,                 1.3783,                0.76996,                0.62611,                0.73217,                0.38073,                 1.6834,                 1.2755,                 1.4908,               0.007657,               0.007657,               0.007657
                     74,                  1.569,                 1.0853,                 1.3565,                0.71439,                0.62941,                0.71139,                0.36087,                 1.7284,                 1.3701,                 1.5296,               0.007624,               0.007624,               0.007624
                     75,                 1.5959,                 1.0841,                 1.3685,                0.68754,                0.66531,                0.70596,                0.35216,                 1.7116,                 1.2635,                 1.5143,               0.007591,               0.007591,               0.007591
                     76,                   1.64,                 1.1172,                 1.3969,                0.74702,                0.63529,                0.73109,                0.38845,                 1.6404,                 1.2512,                 1.4466,               0.007558,               0.007558,               0.007558
                     77,                 1.6127,                 1.1125,                 1.3799,                0.66676,                0.60941,                0.64744,                0.30913,                 1.8085,                 1.3292,                 1.6059,               0.007525,               0.007525,               0.007525
                     78,                  1.601,                 1.0919,                 1.3609,                0.69701,                0.64681,                0.71157,                0.35693,                 1.7653,                  1.302,                 1.5598,               0.007492,               0.007492,               0.007492
                     79,                 1.6006,                 1.0791,                 1.3694,                0.68772,                0.62706,                0.69512,                0.35167,                 1.7166,                 1.2297,                 1.5503,               0.007459,               0.007459,               0.007459
                     80,                 1.5778,                  1.106,                 1.3873,                0.61367,                0.55128,                0.62335,                0.30498,                 1.7334,                 1.4207,                 1.5192,               0.007426,               0.007426,               0.007426
                     81,                 1.5527,                 1.0896,                 1.3558,                 0.6299,                0.54471,                 0.5959,                0.28817,                 1.7909,                  1.409,                 1.5878,               0.007393,               0.007393,               0.007393
                     82,                 1.5835,                 1.0602,                 1.3666,                0.67498,                0.59858,                0.67132,                0.32476,                 1.8191,                 1.4007,                 1.5951,                0.00736,                0.00736,                0.00736
                     83,                 1.5702,                 1.0601,                 1.3588,                0.76412,                0.65647,                0.74641,                0.38789,                  1.636,                 1.1714,                 1.4789,               0.007327,               0.007327,               0.007327
                     84,                 1.5732,                 1.0812,                 1.3665,                0.71196,                0.67294,                0.72218,                0.37548,                 1.6252,                 1.2403,                 1.4532,               0.007294,               0.007294,               0.007294
                     85,                 1.5115,                 1.0585,                  1.334,                 0.7057,                0.64037,                0.69822,                0.35955,                   1.67,                 1.3082,                 1.5026,               0.007261,               0.007261,               0.007261
                     86,                 1.5479,                  1.042,                 1.3521,                 0.7289,                0.65793,                0.71341,                0.35752,                 1.7295,                 1.3385,                 1.5376,               0.007228,               0.007228,               0.007228
                     87,                 1.5821,                 1.0589,                 1.3646,                0.64948,                  0.606,                 0.6425,                0.31045,                 1.7684,                 1.3332,                 1.5497,               0.007195,               0.007195,               0.007195
                     88,                   1.55,                 1.0529,                 1.3343,                0.74393,                0.69725,                0.74191,                0.37223,                 1.6581,                 1.2061,                 1.4587,               0.007162,               0.007162,               0.007162
                     89,                 1.5552,                 1.0508,                 1.3417,                0.70329,                0.65529,                0.67805,                0.33414,                 1.6737,                 1.2877,                 1.4997,               0.007129,               0.007129,               0.007129
                     90,                  1.523,                 1.0308,                 1.3245,                0.69845,                0.58706,                 0.6595,                0.32403,                 1.7873,                 1.3209,                 1.5921,               0.007096,               0.007096,               0.007096
                     91,                 1.5515,                  1.041,                 1.3443,                0.53422,                0.44258,                0.43828,                0.19275,                 2.1575,                 1.6733,                 1.8151,               0.007063,               0.007063,               0.007063
                     92,                 1.5238,                 1.0186,                 1.3407,                0.72603,                0.68118,                0.74668,                0.39088,                 1.6251,                 1.1349,                 1.4851,                0.00703,                0.00703,                0.00703
                     93,                 1.5076,                 1.0238,                 1.3295,                0.72079,                0.63412,                0.71938,                0.36487,                 1.6875,                 1.2239,                 1.5367,               0.006997,               0.006997,               0.006997
                     94,                  1.532,                  1.017,                 1.3261,                0.56071,                0.50756,                0.50854,                0.23265,                 1.8942,                 1.5346,                 1.6656,               0.006964,               0.006964,               0.006964
                     95,                 1.5458,                 1.0285,                 1.3378,                0.62141,                0.49049,                0.53782,                0.25793,                 1.8579,                 1.6217,                 1.6316,               0.006931,               0.006931,               0.006931
                     96,                 1.5149,                 1.0455,                 1.3295,                0.71337,                 0.6383,                0.71774,                0.36401,                 1.7052,                 1.2209,                 1.5431,               0.006898,               0.006898,               0.006898
                     97,                 1.5177,                 1.0023,                 1.3347,                0.60517,                0.58824,                0.60009,                0.29095,                 1.7492,                 1.3813,                   1.55,               0.006865,               0.006865,               0.006865
                     98,                 1.5221,                 1.0161,                 1.3325,                0.61212,                0.51985,                0.55971,                0.27304,                 1.8285,                 1.5358,                 1.5638,               0.006832,               0.006832,               0.006832
                     99,                 1.4635,                 1.0012,                 1.3072,                 0.7002,                0.56118,                0.64569,                0.31562,                 1.7639,                 1.4267,                 1.5465,               0.006799,               0.006799,               0.006799
                    100,                 1.5226,                 1.0077,                 1.3227,                0.74589,                0.61765,                 0.7099,                0.35363,                  1.697,                 1.2438,                 1.5319,               0.006766,               0.006766,               0.006766
                    101,                 1.5064,                0.99238,                 1.3127,                0.66047,                0.50941,                0.58373,                 0.2742,                 1.8629,                 1.5575,                 1.6598,               0.006733,               0.006733,               0.006733
                    102,                 1.4877,                 1.0132,                 1.3068,                0.73807,                0.58118,                0.67664,                0.34187,                 1.7493,                 1.3731,                 1.5789,                 0.0067,                 0.0067,                 0.0067
                    103,                 1.5058,                 1.0027,                 1.3292,                0.73045,                0.55792,                0.63315,                0.31453,                 1.8411,                 1.4289,                 1.6141,               0.006667,               0.006667,               0.006667
                    104,                 1.4625,                0.98117,                 1.3104,                0.73898,                0.60471,                0.67981,                0.34606,                 1.7483,                 1.3125,                 1.5369,               0.006634,               0.006634,               0.006634
                    105,                 1.4819,                0.97558,                 1.3006,                0.74226,                0.57258,                0.65802,                0.32609,                 1.8142,                 1.4104,                 1.5769,               0.006601,               0.006601,               0.006601
                    106,                 1.4896,                 0.9836,                 1.2968,                0.72274,                0.55529,                0.64181,                 0.3264,                 1.7825,                 1.4289,                 1.5766,               0.006568,               0.006568,               0.006568
                    107,                 1.4649,                0.98587,                 1.2967,                0.78188,                0.55412,                0.65866,                 0.3386,                 1.8001,                 1.3766,                 1.5775,               0.006535,               0.006535,               0.006535
                    108,                 1.4773,                0.96891,                 1.2876,                0.75938,                0.52588,                 0.6301,                0.32004,                 1.8044,                 1.5399,                 1.5908,               0.006502,               0.006502,               0.006502
                    109,                  1.467,                0.96937,                 1.3052,                0.68187,                0.50471,                0.55932,                0.26247,                 1.9457,                 1.6388,                 1.6381,               0.006469,               0.006469,               0.006469
                    110,                 1.4964,                0.98112,                 1.3003,                0.68545,                0.54588,                0.61128,                0.30537,                 1.7946,                  1.418,                 1.5954,               0.006436,               0.006436,               0.006436
                    111,                 1.4839,                0.98993,                 1.3092,                 0.7259,                0.65882,                0.74285,                0.39121,                 1.6393,                 1.1601,                 1.4791,               0.006403,               0.006403,               0.006403
                    112,                 1.4428,                0.95347,                 1.2858,                0.75124,                0.61109,                0.72637,                0.37863,                 1.6736,                 1.1794,                 1.4814,                0.00637,                0.00637,                0.00637
                    113,                 1.4366,                0.95701,                 1.2836,                0.70917,                0.65122,                0.71743,                0.36977,                 1.6652,                 1.1638,                 1.4931,               0.006337,               0.006337,               0.006337
                    114,                 1.4173,                0.92717,                 1.2785,                0.78955,                0.68824,                0.78345,                0.42693,                 1.5931,                 1.0688,                 1.4432,               0.006304,               0.006304,               0.006304
                    115,                 1.4192,                0.94514,                 1.2753,                0.74699,                0.64471,                0.71408,                0.37273,                 1.6608,                 1.1913,                 1.4754,               0.006271,               0.006271,               0.006271
                    116,                 1.4583,                0.94886,                 1.2848,                0.76178,                0.66589,                0.74537,                0.39479,                 1.6199,                 1.1231,                 1.4825,               0.006238,               0.006238,               0.006238
                    117,                 1.4599,                0.93988,                 1.2918,                0.80943,                 0.6846,                0.78226,                0.42422,                 1.5862,                 1.0868,                 1.4495,               0.006205,               0.006205,               0.006205
                    118,                 1.4921,                0.94083,                 1.2934,                0.81793,                 0.6765,                0.77588,                0.42546,                 1.5797,                 1.0986,                 1.4513,               0.006172,               0.006172,               0.006172
                    119,                 1.4723,                0.97169,                 1.2968,                0.75725,                0.56588,                0.69499,                0.35972,                 1.7037,                 1.2603,                 1.5276,               0.006139,               0.006139,               0.006139
                    120,                 1.4578,                0.95419,                 1.2875,                0.75571,                0.66471,                0.74845,                0.39757,                 1.6327,                 1.1366,                 1.4778,               0.006106,               0.006106,               0.006106
                    121,                 1.4345,                0.93047,                 1.2762,                0.74853,                0.60824,                0.70563,                 0.3585,                 1.6637,                 1.2443,                 1.5091,               0.006073,               0.006073,               0.006073
                    122,                 1.4396,                0.93805,                 1.2727,                0.80066,                0.66626,                0.77643,                0.40869,                 1.6269,                 1.1257,                 1.4674,                0.00604,                0.00604,                0.00604
                    123,                 1.4098,                0.91566,                 1.2714,                0.72373,                0.67059,                0.74138,                0.38801,                 1.6646,                 1.1773,                 1.4979,               0.006007,               0.006007,               0.006007
                    124,                 1.4245,                0.91916,                 1.2807,                0.77404,                0.62588,                0.72363,                0.38624,                 1.6676,                 1.2591,                 1.4934,               0.005974,               0.005974,               0.005974
                    125,                  1.436,                0.90611,                 1.2633,                0.67162,                0.61176,                0.67351,                0.35982,                 1.6625,                 1.3783,                 1.4904,               0.005941,               0.005941,               0.005941
                    126,                 1.3959,                0.91639,                 1.2687,                0.70374,                0.66118,                 0.7322,                0.39711,                 1.5767,                 1.2217,                 1.4367,               0.005908,               0.005908,               0.005908
                    127,                 1.4119,                0.93211,                 1.2712,                0.80017,                0.69176,                0.77944,                0.41743,                 1.5748,                 1.0394,                 1.4399,               0.005875,               0.005875,               0.005875
                    128,                 1.4128,                0.91342,                 1.2729,                0.70563,                0.63294,                0.71334,                0.37815,                 1.6135,                  1.292,                 1.4505,               0.005842,               0.005842,               0.005842
                    129,                 1.4063,                0.92118,                 1.2556,                0.76255,                0.65294,                0.74973,                0.41374,                 1.5481,                 1.1783,                  1.417,               0.005809,               0.005809,               0.005809
                    130,                 1.3996,                0.90046,                 1.2606,                 0.7646,                 0.6114,                0.72019,                0.38472,                 1.6246,                 1.2477,                 1.4659,               0.005776,               0.005776,               0.005776
                    131,                 1.4186,                0.92083,                 1.2744,                0.80778,                0.69412,                0.80458,                0.45268,                 1.5105,                 1.0702,                  1.383,               0.005743,               0.005743,               0.005743
                    132,                 1.3899,                0.89817,                 1.2445,                 0.7906,                0.63964,                0.74321,                0.39926,                 1.6154,                  1.111,                 1.4695,                0.00571,                0.00571,                0.00571
                    133,                 1.4179,                0.90584,                 1.2666,                0.78279,                0.74195,                0.81042,                0.45719,                 1.4974,                0.97891,                 1.3941,               0.005677,               0.005677,               0.005677
                    134,                 1.4096,                0.89843,                 1.2639,                0.78792,                0.70118,                0.78752,                0.42728,                  1.604,                 1.0542,                 1.4536,               0.005644,               0.005644,               0.005644
                    135,                 1.3814,                0.86191,                 1.2298,                0.78788,                0.69481,                0.79021,                0.43796,                 1.5479,                 1.0024,                 1.4274,               0.005611,               0.005611,               0.005611
                    136,                 1.3852,                0.89037,                 1.2453,                0.79592,                0.72353,                0.80188,                0.44677,                 1.5345,                 1.0095,                 1.4045,               0.005578,               0.005578,               0.005578
                    137,                 1.3647,                0.86785,                 1.2378,                0.77488,                0.74235,                0.80675,                0.44884,                 1.5505,                 1.0248,                  1.456,               0.005545,               0.005545,               0.005545
                    138,                 1.3809,                0.86969,                   1.24,                0.73856,                0.71124,                0.75964,                0.40725,                 1.6155,                 1.0534,                 1.4861,               0.005512,               0.005512,               0.005512
                    139,                 1.3498,                0.85405,                 1.2112,                0.79585,                0.72471,                0.80318,                0.43913,                 1.5439,                0.99059,                 1.4188,               0.005479,               0.005479,               0.005479
                    140,                 1.3628,                0.85958,                 1.2342,                0.80144,                0.74471,                0.81758,                0.44199,                 1.5801,                 1.0173,                 1.4512,               0.005446,               0.005446,               0.005446
                    141,                 1.3909,                0.88501,                 1.2548,                0.74905,                   0.66,                0.73265,                0.37981,                 1.6263,                 1.1672,                 1.4668,               0.005413,               0.005413,               0.005413
                    142,                  1.351,                0.86632,                 1.2347,                0.76278,                0.70471,                0.77813,                0.43187,                  1.565,                 1.0011,                 1.4522,                0.00538,                0.00538,                0.00538
                    143,                 1.3324,                0.85194,                 1.2363,                0.82883,                 0.7064,                0.81184,                0.43991,                 1.5764,                 1.0057,                 1.4464,               0.005347,               0.005347,               0.005347
                    144,                 1.3816,                0.86446,                 1.2323,                0.79518,                0.71529,                0.79806,                0.43405,                 1.5619,                 1.0259,                 1.4526,               0.005314,               0.005314,               0.005314
                    145,                 1.3551,                 0.8622,                 1.2304,                0.79836,                0.72471,                 0.8084,                0.43647,                 1.5905,                0.99891,                 1.4747,               0.005281,               0.005281,               0.005281
                    146,                 1.3468,                 0.8557,                 1.2233,                0.76061,                0.71769,                0.77568,                0.41702,                 1.6041,                 1.0196,                 1.5044,               0.005248,               0.005248,               0.005248
                    147,                 1.3719,                0.85744,                 1.2286,                0.74549,                0.69294,                0.76537,                0.41154,                 1.6207,                 1.0499,                 1.5083,               0.005215,               0.005215,               0.005215
                    148,                 1.3616,                 0.8559,                 1.2323,                0.80046,                0.72706,                0.79637,                0.43509,                 1.5385,                0.98648,                 1.4556,               0.005182,               0.005182,               0.005182
                    149,                 1.3572,                0.86372,                 1.2374,                0.79996,                0.74803,                0.81258,                0.44548,                 1.5348,                0.97437,                 1.4399,               0.005149,               0.005149,               0.005149
                    150,                 1.3276,                0.83582,                 1.2102,                0.81442,                0.72235,                0.80033,                0.44265,                 1.5333,                0.99987,                 1.4343,               0.005116,               0.005116,               0.005116
                    151,                 1.3452,                0.83298,                 1.2114,                0.74772,                0.76013,                0.79393,                0.43539,                 1.5395,                0.99534,                 1.4512,               0.005083,               0.005083,               0.005083
                    152,                 1.3463,                0.83299,                  1.225,                0.79154,                0.72366,                0.79885,                0.45278,                 1.5223,                0.98057,                 1.4183,                0.00505,                0.00505,                0.00505
                    153,                 1.3671,                0.84124,                 1.2318,                   0.79,                0.68158,                 0.7788,                0.42894,                 1.5845,                 1.0084,                  1.453,               0.005017,               0.005017,               0.005017
                    154,                 1.3535,                 0.8319,                  1.216,                 0.8106,                0.70993,                0.80575,                0.45059,                 1.5195,                 1.0007,                 1.4136,               0.004984,               0.004984,               0.004984
                    155,                 1.3405,                0.84019,                 1.2238,                0.81956,                0.68941,                0.79649,                0.45086,                 1.5091,                 1.0378,                 1.4043,               0.004951,               0.004951,               0.004951
                    156,                 1.3438,                0.81448,                 1.2242,                 0.7988,                0.68824,                0.77896,                0.43441,                 1.5366,                 1.0345,                 1.4221,               0.004918,               0.004918,               0.004918
