                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     23,                 2.6385,                 1.5567,                 1.5041,                0.01761,                0.18235,                0.02163,                0.00594,                  3.587,                 3.5965,                 2.0448,               0.017902,              0.0089018,              0.0089018
                     24,                 2.6329,                 1.5524,                 1.4916,                0.02026,                   0.16,                 0.0127,                0.00287,                 3.6938,                 3.7628,                 2.1325,               0.014284,              0.0092837,              0.0092837
                     25,                 2.5344,                 1.5318,                 1.4674,                0.02667,                0.19647,                0.02356,                0.00734,                 3.4824,                 3.6542,                  1.961,               0.010665,              0.0096648,              0.0096648
                     26,                 2.4689,                 1.4767,                 1.4485,                0.04527,                0.03882,                0.01982,                0.00531,                  3.542,                 3.6354,                 2.0651,              0.0097525,              0.0097525,              0.0097525
                     27,                 2.5077,                 1.5007,                 1.4415,                0.05917,                0.05647,                0.02608,                 0.0089,                 3.6293,                 3.1977,                 2.2784,              0.0097525,              0.0097525,              0.0097525
                     28,                 2.4675,                 1.4575,                 1.4258,                0.06343,                0.05378,                0.02753,                0.00856,                 3.7377,                 3.2979,                 2.6745,              0.0097426,              0.0097426,              0.0097426
                     29,                  2.508,                 1.4818,                 1.4436,                0.09299,                0.06588,                0.04027,                0.01195,                 3.5695,                 2.8977,                 2.4803,              0.0097327,              0.0097327,              0.0097327
                     30,                 2.4491,                 1.4405,                 1.4128,                0.04594,                0.13647,                0.03568,                0.01051,                 3.4364,                 3.0267,                 2.3459,              0.0097228,              0.0097228,              0.0097228
                     31,                 2.4247,                 1.4596,                 1.4249,                0.29654,                0.25059,                0.19575,                0.06513,                 2.7673,                 2.0736,                 1.7735,              0.0097129,              0.0097129,              0.0097129
                     32,                 2.4895,                  1.449,                 1.4198,                0.11987,                0.22941,                0.09255,                  0.029,                 2.9771,                 2.6608,                 1.9495,               0.009703,               0.009703,               0.009703
                     33,                 2.3931,                 1.4151,                 1.4058,                0.20823,                0.25647,                0.14627,                 0.0474,                 2.8133,                 2.1869,                 1.7703,              0.0096931,              0.0096931,              0.0096931
                     34,                 2.4354,                 1.4352,                 1.4056,                 0.1353,                0.22824,                0.10617,                0.03185,                 3.0386,                 2.3093,                 1.9656,              0.0096832,              0.0096832,              0.0096832
                     35,                 2.4219,                 1.4181,                 1.3949,                0.47525,                0.41294,                0.37396,                0.12598,                 2.5574,                 1.6747,                 1.5372,              0.0096733,              0.0096733,              0.0096733
                     36,                 2.3526,                 1.3947,                 1.3865,                0.46889,                0.39647,                0.37984,                 0.1307,                 2.4447,                 1.6509,                 1.5632,              0.0096634,              0.0096634,              0.0096634
                     37,                 2.3665,                 1.4114,                 1.3994,                0.34156,                    0.3,                0.25321,                0.08407,                 2.6073,                 1.7845,                 1.8452,              0.0096535,              0.0096535,              0.0096535
                     38,                 2.3387,                 1.4008,                 1.4108,                0.54598,                0.40471,                0.42117,                0.14675,                  2.405,                 1.5542,                 1.6172,              0.0096436,              0.0096436,              0.0096436
                     39,                  2.332,                 1.3895,                 1.3805,                0.50816,                0.43647,                0.41378,                0.13839,                 2.4573,                 1.5178,                 1.5046,              0.0096337,              0.0096337,              0.0096337
                     40,                  2.331,                 1.3635,                 1.3791,                0.43544,                0.39059,                0.35779,                0.13077,                 2.3861,                 1.6136,                 1.5583,              0.0096238,              0.0096238,              0.0096238
                     41,                 2.3335,                 1.3599,                 1.3818,                0.44162,                0.35059,                0.32933,                0.12067,                 2.4287,                 1.6595,                 1.6354,              0.0096139,              0.0096139,              0.0096139
                     42,                 2.2961,                 1.3559,                 1.3597,                 0.5576,                0.48353,                0.47462,                0.17803,                 2.3085,                 1.4361,                 1.4584,               0.009604,               0.009604,               0.009604
                     43,                   2.25,                  1.358,                 1.3697,                0.62481,                0.52235,                0.54424,                0.21873,                 2.2088,                 1.3887,                  1.455,              0.0095941,              0.0095941,              0.0095941
                     44,                 2.2422,                 1.3396,                 1.3538,                0.48748,                0.48824,                0.42751,                0.16463,                 2.2344,                 1.4522,                 1.4888,              0.0095842,              0.0095842,              0.0095842
                     45,                 2.2631,                 1.3351,                 1.3606,                0.48212,                0.47882,                0.45833,                0.17645,                 2.2723,                 1.4826,                 1.5335,              0.0095743,              0.0095743,              0.0095743
                     46,                 2.2376,                 1.3093,                 1.3476,                0.35444,                0.33976,                0.28423,                0.10603,                 2.3544,                 1.7641,                 1.5714,              0.0095644,              0.0095644,              0.0095644
                     47,                 2.2425,                 1.3371,                 1.3275,                0.55561,                0.46471,                0.45806,                0.16701,                 2.3209,                 1.4607,                 1.5356,              0.0095545,              0.0095545,              0.0095545
                     48,                 2.2291,                 1.2981,                 1.3428,                0.51191,                0.44941,                 0.4368,                0.17089,                   2.25,                 1.4813,                 1.4845,              0.0095446,              0.0095446,              0.0095446
                     49,                 2.2647,                 1.3143,                 1.3361,                0.53471,                0.39765,                0.41805,                0.16474,                 2.2414,                 1.6995,                 1.4654,              0.0095347,              0.0095347,              0.0095347
                     50,                  2.202,                 1.3045,                 1.3368,                0.63546,                 0.5045,                0.53636,                0.22072,                 2.1245,                 1.3568,                 1.4423,              0.0095248,              0.0095248,              0.0095248
                     51,                 2.2262,                 1.3248,                 1.3426,                0.56374,                0.46706,                0.48144,                0.18207,                 2.2146,                 1.4559,                 1.4631,              0.0095149,              0.0095149,              0.0095149
                     52,                 2.1717,                 1.2941,                 1.3129,                0.60426,                0.51882,                0.54391,                0.22314,                 2.1373,                 1.3689,                 1.4109,               0.009505,               0.009505,               0.009505
                     53,                 2.1553,                 1.2848,                 1.3007,                0.60546,                0.49412,                0.51979,                0.20774,                 2.1689,                 1.3905,                 1.4416,              0.0094951,              0.0094951,              0.0094951
                     54,                 2.1891,                 1.2857,                 1.2949,                0.59835,                0.46824,                0.51255,                0.20123,                 2.1573,                 1.3945,                  1.433,              0.0094852,              0.0094852,              0.0094852
                     55,                 2.2102,                 1.2844,                  1.335,                0.59009,                   0.48,                 0.4923,                0.19512,                 2.1391,                 1.4546,                 1.4531,              0.0094753,              0.0094753,              0.0094753
                     56,                 2.1641,                 1.3212,                 1.3319,                 0.5423,                0.42941,                0.43342,                0.17657,                 2.2083,                 1.5447,                 1.5144,              0.0094654,              0.0094654,              0.0094654
                     57,                 2.1192,                 1.2558,                 1.3067,                0.62587,                0.53334,                0.55067,                0.22847,                 2.0896,                 1.3655,                 1.4128,              0.0094555,              0.0094555,              0.0094555
                     58,                 2.0988,                 1.2664,                 1.3174,                0.63461,                 0.5292,                0.55371,                0.23239,                 2.0662,                 1.3046,                 1.3982,              0.0094456,              0.0094456,              0.0094456
                     59,                  2.121,                  1.261,                 1.2934,                0.63329,                0.51412,                0.56745,                0.23659,                 2.1213,                 1.3148,                 1.4015,              0.0094357,              0.0094357,              0.0094357
                     60,                 2.1109,                 1.2578,                 1.2899,                0.64268,                    0.5,                0.55866,                0.23188,                 2.0678,                 1.3177,                 1.3789,              0.0094258,              0.0094258,              0.0094258
                     61,                 2.1296,                 1.2676,                 1.3035,                 0.5905,                   0.52,                0.54663,                0.23532,                 2.0504,                 1.3037,                 1.3898,              0.0094159,              0.0094159,              0.0094159
                     62,                 2.1326,                 1.2629,                 1.3134,                0.59311,                0.51412,                0.54719,                0.22708,                 2.1529,                 1.3388,                 1.4358,               0.009406,               0.009406,               0.009406
                     63,                 2.1042,                  1.252,                 1.2892,                0.63755,                0.54353,                 0.5954,                0.26211,                 2.0556,                 1.2608,                  1.393,              0.0093961,              0.0093961,              0.0093961
                     64,                  2.066,                  1.214,                 1.2802,                0.57471,                0.50824,                0.52155,                0.22138,                 2.1074,                 1.4351,                 1.4281,              0.0093862,              0.0093862,              0.0093862
                     65,                 2.0871,                 1.2379,                 1.2996,                0.62731,                0.53529,                0.57229,                0.24365,                 2.0407,                 1.2821,                 1.3948,              0.0093763,              0.0093763,              0.0093763
                     66,                 2.0844,                 1.2369,                 1.2883,                0.62173,                0.54353,                 0.5731,                0.23613,                  2.057,                  1.307,                 1.3913,              0.0093664,              0.0093664,              0.0093664
                     67,                 2.0964,                 1.2421,                 1.2997,                0.63471,                0.53148,                 0.5781,                0.25022,                 2.0247,                 1.3167,                 1.3844,              0.0093565,              0.0093565,              0.0093565
                     68,                 2.0797,                 1.2354,                 1.2959,                0.56181,                0.53882,                0.52871,                0.22295,                 2.0445,                 1.3641,                  1.383,              0.0093466,              0.0093466,              0.0093466
                     69,                 2.0089,                 1.2289,                 1.2766,                0.56128,                   0.54,                0.53476,                0.22851,                  2.018,                 1.3631,                 1.3597,              0.0093367,              0.0093367,              0.0093367
                     70,                 2.1016,                 1.2152,                   1.27,                 0.6223,                0.48846,                0.55829,                0.23875,                  2.062,                 1.3398,                 1.3935,              0.0093268,              0.0093268,              0.0093268
                     71,                 2.0899,                 1.2448,                 1.2967,                0.58496,                0.51237,                0.55581,                0.23811,                 2.0748,                 1.3635,                 1.3828,              0.0093169,              0.0093169,              0.0093169
                     72,                 2.0402,                 1.2076,                 1.2623,                0.57722,                0.49294,                0.51267,                0.21738,                 2.0889,                 1.3813,                 1.4183,               0.009307,               0.009307,               0.009307
                     73,                 2.0149,                 1.2129,                 1.2789,                0.60805,                0.51765,                0.55802,                0.23607,                 2.0807,                  1.309,                 1.3858,              0.0092971,              0.0092971,              0.0092971
                     74,                 1.9855,                 1.1954,                 1.2557,                0.62376,                0.56564,                 0.5995,                0.25418,                 2.0247,                 1.2727,                 1.3353,              0.0092872,              0.0092872,              0.0092872
                     75,                 2.0396,                 1.1912,                 1.2555,                0.59942,                0.45529,                0.48106,                0.19281,                 2.2469,                 1.4307,                 1.5261,              0.0092773,              0.0092773,              0.0092773
                     76,                 2.0505,                  1.223,                 1.2826,                0.52934,                0.48471,                 0.4619,                0.19457,                 2.1549,                 1.4276,                 1.4616,              0.0092674,              0.0092674,              0.0092674
                     77,                 2.0275,                 1.2059,                 1.2677,                0.44341,                0.45176,                0.39264,                0.16106,                   2.24,                 1.8058,                 1.4535,              0.0092575,              0.0092575,              0.0092575
                     78,                 2.0268,                  1.193,                  1.256,                0.56242,                0.55412,                0.55057,                0.24569,                  2.009,                 1.2893,                 1.3639,              0.0092476,              0.0092476,              0.0092476
                     79,                 2.0296,                 1.1847,                 1.2489,                0.58056,                0.52471,                 0.5275,                0.21438,                 2.2126,                 1.3725,                 1.4162,              0.0092377,              0.0092377,              0.0092377
                     80,                 1.9944,                 1.1914,                 1.2765,                0.64229,                0.56235,                0.61466,                0.26959,                 1.9788,                 1.2087,                 1.3225,              0.0092278,              0.0092278,              0.0092278
                     81,                 1.9711,                 1.1773,                 1.2593,                0.64693,                0.50235,                0.56691,                0.24459,                 2.0542,                 1.2919,                 1.3658,              0.0092179,              0.0092179,              0.0092179
                     82,                 2.0106,                 1.1903,                 1.2517,                0.62192,                0.49736,                0.55101,                0.23986,                 2.0774,                 1.3584,                 1.3877,               0.009208,               0.009208,               0.009208
                     83,                 1.9847,                 1.1582,                 1.2382,                 0.5992,                0.47138,                0.51803,                0.21817,                 2.2037,                 1.3737,                  1.422,              0.0091981,              0.0091981,              0.0091981
                     84,                 1.9728,                 1.1754,                 1.2575,                0.66969,                0.58588,                0.62238,                0.27356,                 2.0333,                 1.1893,                 1.3479,              0.0091882,              0.0091882,              0.0091882
                     85,                 1.9628,                 1.1425,                 1.2386,                0.67205,                0.59176,                 0.6344,                0.28822,                 1.9601,                 1.1668,                 1.3429,              0.0091783,              0.0091783,              0.0091783
                     86,                 1.9675,                 1.1543,                 1.2531,                0.62264,                0.55647,                0.58707,                0.26193,                 2.0362,                 1.2625,                 1.3658,              0.0091684,              0.0091684,              0.0091684
                     87,                 1.9913,                 1.1713,                 1.2442,                0.67813,                0.58744,                0.65491,                0.29275,                 1.9688,                 1.2107,                 1.3173,              0.0091585,              0.0091585,              0.0091585
                     88,                 1.9819,                 1.1669,                 1.2382,                0.69915,                0.53647,                 0.6103,                0.27274,                 2.0138,                 1.2411,                 1.3473,              0.0091486,              0.0091486,              0.0091486
                     89,                 1.9497,                 1.1546,                 1.2369,                0.64971,                0.59135,                0.63182,                0.29453,                 1.9233,                 1.1783,                 1.2948,              0.0091387,              0.0091387,              0.0091387
                     90,                 1.9448,                 1.1582,                  1.219,                0.68486,                0.59059,                0.64839,                0.29951,                 1.9215,                 1.1627,                 1.3158,              0.0091288,              0.0091288,              0.0091288
                     91,                 1.9449,                 1.1583,                 1.2273,                0.67753,                0.61882,                0.65095,                0.29746,                 1.9092,                 1.1785,                 1.3157,              0.0091189,              0.0091189,              0.0091189
                     92,                 1.9342,                 1.1476,                  1.236,                0.72191,                0.63176,                0.67119,                0.31077,                 1.8933,                   1.13,                 1.3081,               0.009109,               0.009109,               0.009109
                     93,                 1.9317,                 1.1458,                 1.2441,                0.60817,                0.52235,                0.54933,                0.23106,                 2.1322,                 1.3369,                 1.3817,              0.0090991,              0.0090991,              0.0090991
                     94,                 1.9655,                 1.1586,                  1.233,                0.60782,                0.52877,                0.54845,                0.23934,                 2.0305,                 1.2899,                 1.3575,              0.0090892,              0.0090892,              0.0090892
                     95,                 1.9779,                  1.162,                 1.2412,                0.69415,                   0.58,                0.65722,                0.29218,                 1.9291,                 1.1578,                 1.3287,              0.0090793,              0.0090793,              0.0090793
                     96,                 1.9581,                 1.1579,                 1.2437,                0.69399,                0.57097,                0.64229,                0.29106,                 1.9278,                 1.1903,                 1.3288,              0.0090694,              0.0090694,              0.0090694
                     97,                 1.9391,                 1.1445,                 1.2249,                0.73661,                0.55294,                0.65073,                0.30516,                 1.8936,                 1.1801,                 1.2908,              0.0090595,              0.0090595,              0.0090595
                     98,                 1.9433,                 1.1508,                 1.2357,                0.74738,                0.55059,                0.65069,                0.30142,                 1.9085,                 1.1851,                 1.3067,              0.0090496,              0.0090496,              0.0090496
                     99,                 1.9048,                 1.1395,                 1.2353,                0.71485,                0.56921,                0.64834,                0.28743,                 1.9033,                  1.199,                 1.2914,              0.0090397,              0.0090397,              0.0090397
                    100,                 1.9343,                 1.1286,                 1.2316,                 0.6909,                0.57059,                0.64407,                0.28357,                 1.9382,                 1.2209,                 1.3082,              0.0090298,              0.0090298,              0.0090298
                    101,                 1.9387,                 1.1205,                 1.2228,                0.67595,                0.55647,                 0.6194,                0.27945,                 1.8823,                 1.2022,                 1.3144,              0.0090199,              0.0090199,              0.0090199
                    102,                  1.918,                 1.1163,                 1.2193,                0.68864,                0.62941,                0.66574,                0.29867,                 1.8702,                  1.175,                 1.2856,                0.00901,                0.00901,                0.00901
                    103,                 1.9271,                  1.127,                 1.2214,                0.65032,                 0.5645,                0.62628,                0.27202,                 1.9473,                 1.3039,                 1.3031,              0.0090001,              0.0090001,              0.0090001
                    104,                 1.8844,                 1.1224,                 1.2195,                0.67313,                0.58471,                 0.6372,                0.27851,                 1.9255,                 1.2738,                 1.3199,              0.0089902,              0.0089902,              0.0089902
                    105,                 1.9179,                 1.1291,                 1.2234,                0.66862,                    0.6,                0.64769,                0.28016,                 1.9146,                 1.2325,                 1.3154,              0.0089803,              0.0089803,              0.0089803
                    106,                 1.9197,                 1.1246,                 1.2224,                 0.6948,                0.61412,                0.65894,                0.29315,                  1.888,                 1.1891,                 1.3203,              0.0089704,              0.0089704,              0.0089704
                    107,                 1.9067,                 1.1237,                  1.229,                 0.7269,                0.61294,                0.68072,                0.29922,                 1.9173,                 1.1678,                 1.3279,              0.0089605,              0.0089605,              0.0089605
                    108,                  1.919,                 1.1145,                 1.2266,                0.62691,                0.57294,                0.61378,                0.27654,                 1.9059,                 1.2874,                 1.3168,              0.0089506,              0.0089506,              0.0089506
                    109,                 1.9077,                 1.1136,                 1.2217,                0.68102,                0.59528,                0.63532,                0.27938,                 1.9281,                 1.2474,                 1.3087,              0.0089407,              0.0089407,              0.0089407
                    110,                 1.9131,                 1.1078,                 1.2093,                0.55291,                0.57294,                0.55207,                0.23586,                 1.9667,                 1.3927,                  1.319,              0.0089308,              0.0089308,              0.0089308
                    111,                 1.9426,                 1.1315,                 1.2239,                0.62966,                0.61408,                0.63189,                0.26772,                 1.9553,                 1.2957,                 1.3494,              0.0089209,              0.0089209,              0.0089209
                    112,                 1.8908,                 1.1144,                 1.2217,                 0.5862,                0.56235,                 0.5703,                0.24205,                 2.0042,                 1.3467,                 1.3598,               0.008911,               0.008911,               0.008911
                    113,                 1.8841,                 1.1176,                  1.218,                0.62135,                0.50353,                0.55283,                0.23288,                 2.0213,                 1.3066,                 1.3406,              0.0089011,              0.0089011,              0.0089011
                    114,                 1.8554,                 1.0943,                 1.2011,                0.65698,                0.57765,                0.62276,                0.27712,                 1.9383,                  1.265,                 1.3395,              0.0088912,              0.0088912,              0.0088912
                    115,                 1.8588,                 1.1107,                 1.2205,                0.68105,                0.57765,                0.62564,                 0.2786,                 1.9461,                 1.1591,                 1.3608,              0.0088813,              0.0088813,              0.0088813
                    116,                 1.9198,                 1.1101,                 1.2256,                0.56092,                0.53412,                0.52548,                0.22095,                 2.1079,                 1.4284,                 1.3881,              0.0088714,              0.0088714,              0.0088714
                    117,                 1.9303,                 1.1094,                 1.2378,                0.54992,                0.52706,                0.52639,                0.22857,                 1.9914,                 1.4816,                 1.3751,              0.0088615,              0.0088615,              0.0088615
                    118,                 1.9705,                 1.1241,                 1.2311,                0.65391,                0.50706,                0.55937,                 0.2486,                 2.0021,                 1.3914,                  1.379,              0.0088516,              0.0088516,              0.0088516
                    119,                 1.9432,                 1.1328,                 1.2288,                0.70441,                0.59882,                0.64421,                0.28296,                 1.9674,                 1.1739,                 1.3358,              0.0088417,              0.0088417,              0.0088417
                    120,                 1.9366,                 1.1253,                 1.2313,                0.45705,                0.45176,                0.41681,                0.15636,                 2.3796,                 1.7745,                 1.4941,              0.0088318,              0.0088318,              0.0088318
                    121,                 1.9397,                  1.124,                 1.2176,                0.62944,                0.51176,                0.55013,                0.24441,                 2.0379,                 1.3195,                 1.3883,              0.0088219,              0.0088219,              0.0088219
                    122,                 1.8776,                 1.1067,                 1.2067,                0.56186,                0.45765,                0.46648,                0.19832,                 2.0933,                 1.4658,                  1.439,               0.008812,               0.008812,               0.008812
                    123,                 1.8743,                 1.0943,                 1.2097,                0.65975,                0.56824,                0.61135,                0.27101,                 1.9811,                 1.1882,                 1.3637,              0.0088021,              0.0088021,              0.0088021
                    124,                 1.8646,                 1.0844,                 1.2066,                0.61699,                0.53822,                0.57164,                0.25269,                 1.9763,                 1.2616,                 1.3593,              0.0087922,              0.0087922,              0.0087922
                    125,                 1.8678,                 1.0965,                 1.1844,                0.72207,                0.60588,                0.66494,                0.30432,                 1.8627,                  1.126,                 1.3026,              0.0087823,              0.0087823,              0.0087823
                    126,                  1.835,                 1.0838,                 1.2205,                0.45552,                0.45294,                0.42509,                0.18124,                 2.0845,                 1.6984,                 1.4451,              0.0087724,              0.0087724,              0.0087724
                    127,                  1.873,                 1.1142,                 1.2179,                0.58767,                0.49882,                0.52135,                0.21878,                 2.0524,                  1.762,                 1.3893,              0.0087625,              0.0087625,              0.0087625
                    128,                 1.8525,                 1.1003,                 1.2084,                0.66718,                0.59412,                0.62896,                0.28904,                 1.8855,                 1.2692,                 1.2985,              0.0087526,              0.0087526,              0.0087526
                    129,                  1.884,                 1.0888,                 1.1917,                0.69418,                0.59529,                0.65088,                0.29673,                 1.8785,                 1.2003,                 1.2805,              0.0087427,              0.0087427,              0.0087427
                    130,                 1.8521,                 1.0899,                 1.2011,                0.70589,                0.53529,                0.60657,                0.26627,                 1.9282,                 1.2463,                 1.3248,              0.0087328,              0.0087328,              0.0087328
                    131,                 1.8963,                 1.1167,                  1.221,                0.49039,                0.45964,                0.43343,                0.16577,                   2.21,                 1.6255,                 1.4606,              0.0087229,              0.0087229,              0.0087229
                    132,                  1.881,                 1.0857,                 1.2143,                0.54057,                0.48471,                0.48493,                0.20435,                 2.0692,                 1.6825,                 1.3845,               0.008713,               0.008713,               0.008713
                    133,                 1.9026,                 1.1127,                 1.2193,                0.53155,                0.52588,                0.52234,                 0.2158,                 2.0323,                 1.5395,                 1.3592,              0.0087031,              0.0087031,              0.0087031
                    134,                 1.8712,                  1.099,                 1.2083,                0.53063,                0.48118,                0.47454,                0.19654,                 2.0245,                 1.8611,                 1.3582,              0.0086932,              0.0086932,              0.0086932
                    135,                 1.8722,                 1.0902,                 1.1868,                0.63978,                0.56471,                0.60116,                0.25164,                 2.0571,                 1.2724,                 1.3586,              0.0086833,              0.0086833,              0.0086833
                    136,                 1.8631,                 1.1016,                 1.2018,                0.77064,                   0.58,                0.69037,                0.31792,                 1.8878,                 1.1382,                  1.287,              0.0086734,              0.0086734,              0.0086734
                    137,                 1.8709,                 1.0865,                 1.2015,                0.70509,                0.59882,                0.67557,                0.30514,                 1.9071,                 1.1444,                 1.3083,              0.0086635,              0.0086635,              0.0086635
                    138,                 1.8594,                  1.081,                 1.1994,                0.72234,                0.60293,                0.67979,                0.30914,                 1.8805,                 1.1001,                 1.2792,              0.0086536,              0.0086536,              0.0086536
                    139,                  1.816,                 1.0701,                 1.1678,                0.65772,                0.61529,                0.64879,                0.28502,                 1.9245,                 1.1338,                 1.2992,              0.0086437,              0.0086437,              0.0086437
                    140,                 1.8346,                  1.064,                 1.1909,                0.70444,                0.59176,                0.67581,                0.29736,                 1.9708,                 1.1458,                  1.327,              0.0086338,              0.0086338,              0.0086338
                    141,                 1.8538,                 1.0876,                 1.2044,                0.71481,                0.59529,                0.66904,                0.32032,                 1.8824,                 1.1406,                 1.2867,              0.0086239,              0.0086239,              0.0086239
                    142,                 1.8494,                 1.0909,                 1.2042,                0.53854,                0.42699,                 0.4329,                0.17556,                 2.3955,                  1.439,                 1.4999,               0.008614,               0.008614,               0.008614
                    143,                  1.828,                 1.0799,                 1.1987,                0.74737,                0.58235,                0.66294,                0.31652,                  1.899,                 1.1311,                 1.3083,              0.0086041,              0.0086041,              0.0086041
                    144,                 1.8539,                 1.0837,                 1.1956,                0.72256,                0.60666,                0.66269,                0.31219,                 1.8921,                 1.1066,                 1.3218,              0.0085942,              0.0085942,              0.0085942
                    145,                  1.822,                 1.0834,                 1.1958,                0.70232,                0.59647,                0.66493,                0.31154,                 1.8954,                 1.1014,                 1.3256,              0.0085843,              0.0085843,              0.0085843
                    146,                 1.8571,                 1.0709,                 1.1849,                0.77959,                0.59529,                0.69201,                0.33248,                 1.8656,                 1.1077,                 1.2844,              0.0085744,              0.0085744,              0.0085744
                    147,                 1.8702,                 1.0824,                 1.1865,                0.72225,                0.57821,                0.65753,                0.31099,                 1.8536,                 1.1044,                 1.2925,              0.0085645,              0.0085645,              0.0085645
                    148,                 1.8312,                 1.0587,                 1.1924,                0.70247,                0.56588,                0.63037,                0.29377,                 1.8566,                 1.1379,                 1.3089,              0.0085546,              0.0085546,              0.0085546
                    149,                 1.8514,                 1.0805,                 1.2062,                0.75304,                0.60267,                0.69477,                0.33448,                 1.8031,                 1.0638,                 1.2648,              0.0085447,              0.0085447,              0.0085447
                    150,                 1.8246,                 1.0638,                 1.1801,                0.72502,                0.62658,                0.69896,                0.32973,                 1.8122,                 1.0624,                 1.2585,              0.0085348,              0.0085348,              0.0085348
                    151,                 1.8163,                 1.0481,                 1.1706,                0.75004,                0.61425,                 0.7111,                0.33759,                 1.7956,                 1.0745,                 1.2562,              0.0085249,              0.0085249,              0.0085249
                    152,                 1.8214,                 1.0627,                 1.1842,                0.74113,                0.58943,                0.66168,                0.29856,                 1.9292,                 1.0939,                 1.3275,               0.008515,               0.008515,               0.008515
