                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     16,                  3.054,                 1.8092,                 1.6349,                0.01615,                0.33059,                0.02934,                0.00663,                 3.4073,                 2.9166,                 1.7616,               0.042988,              0.0059881,              0.0059881
                     17,                  2.934,                 1.7706,                 1.6217,                0.05601,                0.08235,                0.02703,                0.00691,                 3.4498,                 4.3947,                 1.8005,               0.039346,              0.0063462,              0.0063462
                     18,                 2.8747,                 1.7123,                 1.5862,                0.07327,                0.10235,                0.04378,                0.01276,                  3.243,                 4.6307,                 1.7119,               0.035702,              0.0067017,              0.0067017
                     19,                 2.8624,                 1.6974,                 1.5702,                0.14853,                0.19882,                0.10367,                0.02655,                 3.2925,                 2.2997,                 1.5999,               0.032054,              0.0070545,              0.0070545
                     20,                 2.7369,                 1.6233,                 1.5305,                0.07551,                0.28588,                0.07433,                0.02085,                 3.1343,                 3.3319,                 1.6671,               0.028405,              0.0074047,              0.0074047
                     21,                 2.7272,                  1.618,                  1.546,                0.17246,                0.20791,                0.10287,                0.02843,                 3.4382,                 2.1797,                 1.7157,               0.024752,              0.0077522,              0.0077522
                     22,                  2.734,                   1.61,                  1.516,                0.02325,                0.38824,                0.04482,                0.01295,                 3.2991,                 3.4502,                  1.738,               0.021097,              0.0080971,              0.0080971
                     23,                 2.6809,                 1.5782,                 1.5156,                0.02908,                0.46353,                0.07586,                0.02188,                 3.1517,                 3.3251,                 1.7019,               0.017439,              0.0084393,              0.0084393
                     24,                  2.661,                 1.5731,                 1.5131,                0.00068,                0.00706,                0.00053,                0.00019,                 3.5871,                  3.851,                 2.0844,               0.013779,               0.008779,               0.008779
                     25,                 2.5764,                 1.5468,                 1.4881,                0.00589,                0.06118,                0.00339,                0.00087,                 3.7316,                 3.7844,                 2.3854,               0.010116,              0.0091159,              0.0091159
                     26,                  2.514,                 1.5063,                 1.4725,                0.01298,                0.25059,                0.01392,                0.00336,                 3.7006,                 3.7018,                 2.6379,               0.009175,               0.009175,               0.009175
                     27,                 2.5615,                  1.562,                 1.4622,                0.01268,                0.19765,                0.01083,                0.00252,                 3.6054,                 3.7776,                 2.3424,               0.009175,               0.009175,               0.009175
                     28,                 2.5267,                 1.5058,                 1.4508,                0.14375,                0.12118,                0.07282,                0.02132,                  3.076,                 2.9489,                  1.762,               0.009142,               0.009142,               0.009142
                     29,                 2.5437,                 1.5017,                  1.451,                 0.1208,                0.02706,                0.02018,                0.00661,                 3.3654,                 3.6266,                 1.9882,               0.009109,               0.009109,               0.009109
                     30,                 2.4826,                 1.4558,                 1.4237,                0.24726,                0.20353,                0.14095,                0.03804,                 2.9945,                 2.5274,                 1.7251,               0.009076,               0.009076,               0.009076
                     31,                 2.4736,                 1.4682,                 1.4307,                0.27791,                0.24824,                0.16854,                0.05002,                 2.9327,                 2.1956,                 1.7262,               0.009043,               0.009043,               0.009043
                     32,                 2.4743,                 1.4408,                 1.4137,                0.30481,                0.36118,                0.25201,                0.08272,                 2.6107,                 1.8637,                 1.5527,                0.00901,                0.00901,                0.00901
                     33,                 2.4321,                 1.4308,                 1.4075,                0.30996,                0.29066,                0.22352,                0.07071,                 2.7161,                  2.127,                 1.6308,               0.008977,               0.008977,               0.008977
